Customer_key,Customer_ID,First_name,Last_name,Country,Birthdate,Marital_status,Gender,Creation_date
9469,20468,Olivia,Richardson,Canada,1961-12-03,Married,Female,2026-01-05
9470,20469,Manuel,Suri,United States,1961-08-31,Married,Male,2026-01-05
9471,20470,Melissa,Gonzales,Canada,1967-08-23,Single,Female,2026-01-05
9472,20471,Carlos,Gonzalez,United States,1937-07-04,Married,Male,2026-01-05
9473,20472,Edward,Coleman,United States,1976-01-17,Single,Male,2026-01-05
9474,20473,Mason,Rivera,United States,1970-10-01,Married,Male,2026-01-05
9475,20474,Edward,Turner,United States,1976-04-01,Married,Male,2026-01-05
9476,20475,Blake,Martinez,United States,1971-03-26,Married,Male,2026-01-05
9477,20476,Destiny,Long,United States,1971-03-06,Single,Female,2026-01-05
9478,20477,Brandon,Washington,United States,1970-08-17,Single,Male,2026-01-05
9479,20478,Jonathan,Moore,Canada,1975-10-31,Married,Male,2026-01-05
9480,20479,Andrew,Jackson,Canada,1975-05-17,Married,Male,2026-01-05
9481,20480,Carlos,Cox,United States,1973-05-20,Single,Male,2026-01-05
9482,20481,Jordan,Edwards,United States,1973-03-03,Married,Male,2026-01-05
9483,20482,Gina,Diaz,United States,1973-04-18,Single,Female,2026-01-05
9484,20483,Austin,Kumar,Canada,1967-09-07,Married,Male,2026-01-05
9485,20484,Gabriella,Morgan,United States,1947-08-22,Single,Female,2026-01-05
9486,20485,Richard,Reed,United States,1959-01-08,Married,Male,2026-01-05
9487,20486,Jack,Butler,United States,1948-03-09,Married,Male,2026-01-05
9488,20487,Alexander,White,United States,1947-09-01,Married,Male,2026-01-05
9489,20488,Cassidy,Foster,United States,1947-09-12,Married,Female,2026-01-05
9490,20489,Jacob,Davis,United States,1953-10-04,Single,Male,2026-01-05
9491,20490,Kaylee,Roberts,United States,1948-09-29,Married,Female,2026-01-05
9492,20491,Dakota,Perry,United States,1948-07-10,Married,Male,2026-01-05
9493,20492,Madison,Martin,Canada,1948-08-12,Married,Female,2026-01-05
9494,20493,Matthew,Jackson,United States,1954-02-07,Married,Male,2026-01-05
9495,20494,Jesse,Peterson,United States,1959-12-08,Married,Male,2026-01-05
9496,20495,Wesley,Wang,United States,1949-03-10,Married,Male,2026-01-05
9497,20496,Jada,Roberts,United States,1949-03-03,Married,Female,2026-01-05
9498,20497,Francisco,Javier Castrejón,United States,1949-09-01,Married,Female,2026-01-05
9499,20498,Miguel,Phillips,Canada,1949-11-08,Married,Male,2026-01-05
9500,20499,Christian,Robinson,Canada,1955-12-21,Single,Male,2026-01-05
9501,20500,Morgan,Butler,Canada,1949-10-24,Married,Female,2026-01-05
9502,20501,Morgan,Nelson,United States,1950-03-16,Married,Female,2026-01-05
9503,20502,John,Harris,United States,1949-10-24,Married,Male,2026-01-05
9504,20503,Tony,Jai,United States,1950-08-31,Married,Male,2026-01-05
9505,20504,Rakesh,Tangirala,United States,1951-03-06,Married,Female,2026-01-05
9506,20505,Alexa,Cox,United States,1950-11-07,Married,Female,2026-01-05
9507,20506,Paige,Bradley,United States,1950-10-13,Married,Female,2026-01-05
9508,20507,Joshua,Anderson,United States,1961-08-11,Married,Male,2026-01-05
9509,20508,Logan,Robinson,Canada,1951-04-06,Single,Male,2026-01-05
9510,20509,Alexandria,Murphy,United States,1950-10-19,Married,Female,2026-01-05
9511,20510,Caitlin,Cox,United States,1952-05-07,Married,Female,2026-01-05
9512,20511,Matthew,Taylor,United States,1952-04-17,Married,Male,2026-01-05
9513,20512,Sydney,Parker,United States,1952-09-05,Married,Female,2026-01-05
9514,20513,Joseph,Smith,United States,1952-08-02,Single,Male,2026-01-05
9515,20514,Hannah,Griffin,United States,1952-10-31,Married,Female,2026-01-05
9516,20515,Jenna,Edwards,United States,1952-09-23,Single,Female,2026-01-05
9517,20516,Gabriel,Russell,United States,1953-01-29,Married,Male,2026-01-05
9518,20517,Amber,Edwards,Canada,1953-06-09,Married,Female,2026-01-05
9519,20518,Desiree,Sanz,United States,1958-10-20,Married,Female,2026-01-05
9520,20519,Trevor,Diaz,Canada,1953-08-19,Married,Male,2026-01-05
9521,20520,Cassandra,Srini,United States,1953-12-09,Single,Female,2026-01-05
9522,20521,Gina,Carlson,United States,1954-01-11,Married,Female,2026-01-05
9523,20522,Kevin,Parker,United States,1954-06-07,Married,Male,2026-01-05
9524,20523,Emma,Howard,United States,1953-11-08,Married,Female,2026-01-05
9525,20524,Angelica,Jenkins,United States,1960-04-01,Single,Female,2026-01-05
9526,20525,James,Kumar,n/a,1960-08-18,Married,Male,2026-01-05
9527,20526,Brittany,Alexander,n/a,1960-05-23,Single,Female,2026-01-05
9528,20527,Sydney,Harris,n/a,1954-09-15,Married,Female,2026-01-05
9529,20528,Mason,Adams,Canada,1956-04-03,Married,Male,2026-01-05
9530,20529,Destiny,Jackson,n/a,1956-05-26,Single,Female,2026-01-05
9531,20530,Mariah,Jenkins,n/a,1955-10-01,Married,Female,2026-01-05
9532,20531,James,Young,n/a,1955-09-22,Married,Male,2026-01-05
9533,20532,Joan,Watson,n/a,1961-04-19,Married,Female,2026-01-05
9534,20533,Luis,Perry,n/a,1956-03-06,Married,Male,2026-01-05
9535,20534,Dalton,Lopez,n/a,1966-09-06,Married,Male,2026-01-05
9536,20535,Riley,Torres,n/a,1972-02-05,Married,Female,2026-01-05
9537,20536,Taylor,Gray,n/a,1955-08-10,Single,Female,2026-01-05
9538,20537,Thomas,Evans,n/a,1955-11-12,Single,Male,2026-01-05
9539,20538,Hailey,Bennett,n/a,1962-08-12,Married,Female,2026-01-05
9540,20539,Luis,Baker,n/a,1957-03-20,Married,Male,2026-01-05
9541,20540,Jasmine,Flores,n/a,1956-12-18,Married,Female,2026-01-05
9542,20541,Allison,Hernandez,n/a,1957-03-01,Married,Female,2026-01-05
9543,20542,Hailey,Green,n/a,1956-11-04,Married,Female,2026-01-05
9544,20543,Seth,Miller,n/a,1962-02-12,Married,Male,2026-01-05
9545,20544,Dalton,Hall,n/a,1958-04-25,Married,Male,2026-01-05
9546,20545,Vanessa,Butler,n/a,1958-02-18,Single,Female,2026-01-05
9547,20546,Ruth,Fernandez,Canada,1958-04-25,Married,Female,2026-01-05
9548,20547,Ethan,Chen,Canada,1959-03-07,Married,Male,2026-01-05
9549,20548,Phillip,Rodriguez,Germany,1963-05-02,Married,Male,2026-01-05
9550,20549,Jennifer,Morris,Germany,1962-11-06,Married,Female,2026-01-05
9551,20550,Mohamed,Pal,United Kingdom,1979-12-13,Married,Female,2026-01-05
9552,20551,Daisy,Blanco,United Kingdom,1962-11-05,Married,Female,2026-01-05
9553,20552,Heather,Liang,United Kingdom,1968-02-17,Married,Female,2026-01-05
9554,20553,Damien,Xie,France,1962-05-24,Married,Male,2026-01-05
9555,20554,Donna,Tang,Germany,1961-09-11,Married,Female,2026-01-05
9556,20555,Kelvin,Raje,Germany,1962-03-12,Married,Male,2026-01-05
9557,20556,Glenn,Sun,Germany,1967-11-29,Married,Male,2026-01-05
9558,20557,Lindsay,Lal,United Kingdom,1962-02-12,Married,Female,2026-01-05
9559,20558,Brianna,Stewart,United Kingdom,1961-12-01,Married,Female,2026-01-05
9560,20559,Isabella,Diaz,France,1961-04-18,Married,Female,2026-01-05
9561,20560,Mindy,Raji,Germany,1977-12-01,Married,Female,2026-01-05
9562,20561,Willie,Liu,United Kingdom,1960-11-19,Single,Male,2026-01-05
9563,20562,Jim,Rodman,United Kingdom,1966-09-09,Married,Female,2026-01-05
9564,20563,Kendra,Blanco,Germany,1950-02-22,Married,Female,2026-01-05
9565,20564,Jessie,Gao,United Kingdom,1950-04-27,Single,Male,2026-01-05
9566,20565,Tasha,Yuan,United Kingdom,1949-11-08,Married,Female,2026-01-05
9567,20566,George,Mehta,United Kingdom,1950-08-11,Married,Male,2026-01-05
9568,20567,Nicolas,Anand,United Kingdom,1962-02-08,Married,Male,2026-01-05
9569,20568,Dustin,Raji,France,1951-12-16,Married,Male,2026-01-05
9570,20569,Patricia,Patel,United Kingdom,1957-11-15,Married,Female,2026-01-05
9571,20570,George,Martinez,United Kingdom,1957-08-07,Married,Male,2026-01-05
9572,20571,Allison,Gray,United Kingdom,1952-04-10,Single,Female,2026-01-05
9573,20572,Caroline,Diaz,Germany,1959-01-21,Married,Female,2026-01-05
9574,20573,Megan,Ward,France,1975-05-17,Married,Female,2026-01-05
9575,20574,Brett,Patel,Germany,1960-05-13,Married,Male,2026-01-05
9576,20575,Stacey,Cai,United Kingdom,1959-09-12,Married,Female,2026-01-05
9577,20576,Johnathan,Kapoor,United Kingdom,1959-12-24,Single,Male,2026-01-05
9578,20577,Sheila,Romero,United Kingdom,1960-05-26,Married,Female,2026-01-05
9579,20578,Martin,Kapoor,France,1958-08-29,Married,Male,2026-01-05
9580,20579,Alexandra,King,France,1964-08-29,Married,Female,2026-01-05
9581,20580,Ernest,Huang,France,1963-03-12,Single,Male,2026-01-05
9582,20581,Ruth,Sanchez,France,1958-05-15,Married,Female,2026-01-05
9583,20582,Desiree,Bradley,France,1958-05-06,Single,Female,2026-01-05
9584,20583,Kristen,Wang,Germany,1973-09-12,Married,Female,2026-01-05
9585,20584,Molly,Schmidt,Germany,1956-10-23,Single,Female,2026-01-05
9586,20585,Emily,Lee,United Kingdom,1962-05-15,Married,Female,2026-01-05
9587,20586,Clayton,Zhao,France,1961-10-13,Married,Male,2026-01-05
9588,20587,Shannon,Johnston,France,1956-04-25,Married,Male,2026-01-05
9589,20588,Nancy,Raman,United Kingdom,1955-09-22,Married,Female,2026-01-05
9590,20589,Mackenzie,Rogers,France,1955-05-27,Married,Female,2026-01-05
9591,20590,Todd,Zhang,Germany,1954-09-16,Married,Male,2026-01-05
9592,20591,Kara,Tang,Germany,1954-09-13,Married,Female,2026-01-05
9593,20592,Jorge,Liu,United Kingdom,1955-03-21,Married,Male,2026-01-05
9594,20593,Joel,Jordan,France,1954-04-22,Married,Male,2026-01-05
9595,20594,Arthur,Torres,France,1953-09-20,Married,Male,2026-01-05
9596,20595,Karla,Andersen,France,1953-10-30,Single,Female,2026-01-05
9597,20596,Janet,Ramos,United Kingdom,1954-02-14,Married,Female,2026-01-05
9598,20597,Carly,Beck,France,1953-04-24,Married,Female,2026-01-05
9599,20598,Jackson,Powell,Germany,1952-11-17,Married,Male,2026-01-05
9600,20599,Kyle,Wang,United Kingdom,1952-12-09,Married,Male,2026-01-05
9601,20600,Dennis,Hu,Australia,1986-01-24,Single,Male,2026-01-05
9602,20601,Carrie,Munoz,Australia,1981-10-06,Married,Female,2026-01-05
9603,20602,Casey,Moreno,Australia,1982-02-24,Single,Male,2026-01-05
9604,20603,Henry,Sullivan,Australia,1981-07-02,Single,Male,2026-01-05
9605,20604,Harold,Martinez,Australia,1979-10-11,Single,Male,2026-01-05
9606,20605,Kevin,Yang,Australia,1986-01-30,Single,Male,2026-01-05
9607,20606,Jocelyn,Coleman,Australia,1980-01-23,Married,Female,2026-01-05
9608,20607,Donna,Raje,Australia,1980-04-17,Single,Female,2026-01-05
9609,20608,Cara,Hu,Australia,1979-05-18,Single,Female,2026-01-05
9610,20609,Fernando,Bryant,Australia,1978-10-03,Married,Male,2026-01-05
9611,20610,Jessie,Zhou,Australia,1984-03-06,Married,Male,2026-01-05
9612,20611,Carla,Sullivan,Australia,1979-04-18,Married,Female,2026-01-05
9613,20612,Colin,Yang,Australia,1978-10-29,Married,Male,2026-01-05
9614,20613,Lindsay,Raje,Australia,1979-04-13,Married,Female,2026-01-05
9615,20614,Gregory,Shan,Australia,1979-01-02,Single,Male,2026-01-05
9616,20615,Laura,Wu,Australia,1979-04-20,Single,Female,2026-01-05
9617,20616,Kristi,Serrano,Australia,1978-08-12,Single,Female,2026-01-05
9618,20617,Chloe,Johnson,Australia,1983-05-25,Single,Female,2026-01-05
9619,20618,Marie,Rubio,Australia,1977-01-11,Single,Female,2026-01-05
9620,20619,Maurice,Raji,Australia,1976-11-07,Single,Male,2026-01-05
9621,20620,Victoria,Cook,Australia,1976-08-03,Single,Female,2026-01-05
9622,20621,Meredith,Alonso,Australia,1977-08-05,Married,Female,2026-01-05
9623,20622,Jerome,Suarez,Australia,1977-12-31,Married,Male,2026-01-05
9624,20623,Ruth,Garcia,Australia,1977-11-29,Married,Female,2026-01-05
9625,20624,Deborah,Shan,Australia,1976-10-12,Single,Female,2026-01-05
9626,20625,Rafael,Yuan,Australia,1982-05-09,Married,Male,2026-01-05
9627,20626,Jarrod,Sara,Australia,1982-02-10,Married,Male,2026-01-05
9628,20627,Theresa,Navarro,Australia,1975-09-30,Married,Female,2026-01-05
9629,20628,Rodney,Gutierrez,Australia,1981-11-21,Single,Male,2026-01-05
9630,20629,Bonnie,Raje,Australia,1975-08-30,Married,Female,2026-01-05
9631,20630,Diane,Alonso,Australia,1975-09-12,Married,Female,2026-01-05
9632,20631,Gerald,Dominguez,Australia,1976-04-14,Single,Male,2026-01-05
9633,20632,Marcus,Stewart,Canada,1975-08-02,Single,Male,2026-01-05
9634,20633,Luke,Collins,n/a,1969-08-07,Married,Male,2026-01-05
9635,20634,Stephanie,Bryant,n/a,1970-02-04,Married,Female,2026-01-05
9636,20635,Nathan,Young,n/a,1969-11-06,Married,Male,2026-01-05
9637,20636,Olivia,Patterson,n/a,1975-05-01,Married,Female,2026-01-05
9638,20637,John,Brown,n/a,1961-12-08,Married,Male,2026-01-05
9639,20638,Thomas,Collins,n/a,1962-02-08,Single,Male,2026-01-05
9640,20639,Emily,Ross,n/a,1961-12-17,Married,Female,2026-01-05
9641,20640,Noah,Turner,n/a,1961-11-29,Married,Male,2026-01-05
9642,20641,Isabella,Robinson,n/a,1967-02-19,Single,Female,2026-01-05
9643,20642,Patricia,Prasad,n/a,1967-11-01,Single,Female,2026-01-05
9644,20643,Abigail,Patterson,n/a,1939-07-15,Married,Female,2026-01-05
9645,20644,Patrick,Brooks,n/a,1939-08-17,Single,Male,2026-01-05
9646,20645,Xavier,Stewart,n/a,1983-03-04,Married,Male,2026-01-05
9647,20646,Ryan,Chen,n/a,1977-11-21,Married,Male,2026-01-05
9648,20647,Jared,Bailey,n/a,1977-07-14,Married,Male,2026-01-05
9649,20648,Jordan,Mitchell,n/a,1978-06-01,Married,Male,2026-01-05
9650,20649,Natalie,Ramirez,n/a,1977-12-11,Single,Female,2026-01-05
9651,20650,Bryan,Gray,n/a,1981-01-20,Married,Male,2026-01-05
9652,20651,Timothy,Cooper,Canada,1976-02-20,Married,Male,2026-01-05
9653,20652,Amanda,Scott,n/a,1975-07-06,Married,Female,2026-01-05
9654,20653,Jessica,White,n/a,1975-09-01,Married,Female,2026-01-05
9655,20654,Taylor,Murphy,n/a,1981-05-03,Married,Female,2026-01-05
9656,20655,Edward,Butler,n/a,1975-08-05,Married,Male,2026-01-05
9657,20656,Marcus,Perry,Canada,1975-10-19,Married,Male,2026-01-05
9658,20657,Blake,Russell,n/a,1974-12-23,Single,Male,2026-01-05
9659,20658,Kaylee,Campbell,n/a,1976-08-11,Married,Female,2026-01-05
9660,20659,Xavier,Baker,n/a,1976-09-03,Married,Male,2026-01-05
9661,20660,Christina,Cox,n/a,1975-04-18,Married,Female,2026-01-05
9662,20661,Taylor,Diaz,n/a,1975-04-06,Married,Female,2026-01-05
9663,20662,Taylor,Perry,n/a,1974-06-13,Married,Female,2026-01-05
9664,20663,Kaitlyn,Stewart,n/a,1979-09-03,Single,Female,2026-01-05
9665,20664,Isaiah,Watson,n/a,1973-11-20,Married,Male,2026-01-05
9666,20665,James,Evans,Canada,1974-02-18,Single,Male,2026-01-05
9667,20666,Lacey,Rai,n/a,1974-04-06,Single,Female,2026-01-05
9668,20667,Jodi,Pal,n/a,1974-06-26,Single,Female,2026-01-05
9669,20668,Eric,Rothenberg,n/a,1974-04-06,Single,Female,2026-01-05
9670,20669,Rachel,Ross,Canada,1983-10-01,Single,Female,2026-01-05
9671,20670,Julia,Cox,Canada,1975-09-09,Married,Female,2026-01-05
9672,20671,Ronald,Sanchez,n/a,1981-02-09,Married,Male,2026-01-05
9673,20672,Fernando,Ross,n/a,1981-03-03,Single,Male,2026-01-05
9674,20673,Dylan,Washington,n/a,1981-10-19,Married,Male,2026-01-05
9675,20674,Samuel,Butler,n/a,1978-02-22,Single,Male,2026-01-05
9676,20675,Natalie,Martin,n/a,1978-10-29,Single,Female,2026-01-05
9677,20676,Carlos,Parker,n/a,1972-03-20,Married,Male,2026-01-05
9678,20677,Trinity,Bailey,n/a,1977-08-09,Single,Female,2026-01-05
9679,20678,Martha,Lin,n/a,1982-09-20,Single,Female,2026-01-05
9680,20679,Dakota,Jenkins,Canada,1971-11-11,Married,Male,2026-01-05
9681,20680,Ashley,Anderson,Canada,1977-07-15,Single,Female,2026-01-05
9682,20681,Walter,Moreno,n/a,1974-10-26,Single,Male,2026-01-05
9683,20682,John,Davis,n/a,1975-04-15,Married,Male,2026-01-05
9684,20683,Amanda,Mitchell,n/a,1975-02-18,Married,Female,2026-01-05
9685,20684,Olivia,Lee,n/a,1974-07-28,Married,Female,2026-01-05
9686,20685,Mariah,Powell,n/a,1970-07-01,Married,Female,2026-01-05
9687,20686,Lucas,Nelson,n/a,1970-10-05,Single,Male,2026-01-05
9688,20687,Rebecca,Campbell,n/a,1970-08-04,Single,Female,2026-01-05
9689,20688,Steven,Ramirez,n/a,1971-03-11,Married,Male,2026-01-05
9690,20689,Connor,Green,n/a,1976-07-04,Married,Male,2026-01-05
9691,20690,Nathaniel,Torres,n/a,1971-05-04,Married,Male,2026-01-05
9692,20691,Eduardo,Smith,Canada,1970-08-14,Married,Male,2026-01-05
9693,20692,John,Lewis,n/a,1976-12-02,Married,Male,2026-01-05
9694,20693,Zachary,Perry,n/a,1971-03-10,Single,Male,2026-01-05
9695,20694,Daniel,Anderson,Canada,1969-10-10,Married,Male,2026-01-05
9696,20695,Joshua,Brown,n/a,1969-08-07,Married,Male,2026-01-05
9697,20696,Ethan,Gonzales,n/a,1969-12-19,Married,Male,2026-01-05
9698,20697,Stefanie,Schmidt,n/a,1970-06-25,Married,Female,2026-01-05
9699,20698,Darren,Chandra,n/a,1975-03-16,Married,Male,2026-01-05
9700,20699,Hunter,Wang,n/a,1969-08-12,Single,Male,2026-01-05
9701,20700,Marcus,Scott,n/a,1970-01-30,Married,Male,2026-01-05
9702,20701,Liz,Anderson,n/a,1981-01-16,Single,Female,2026-01-05
9703,20702,Oscar,Ross,n/a,1969-03-07,Single,Male,2026-01-05
9704,20703,Seth,White,n/a,1968-11-22,Single,Male,2026-01-05
9705,20704,Shane,Rodriguez,n/a,1968-08-20,Married,Male,2026-01-05
9706,20705,Kevin,Roberts,n/a,1974-03-02,Married,Male,2026-01-05
9707,20706,Haley,Gonzalez,n/a,1973-09-15,Single,Female,2026-01-05
9708,20707,Danielle,Stewart,n/a,1973-07-07,Single,Female,2026-01-05
9709,20708,Devin,Thompson,Canada,1980-03-05,Single,Male,2026-01-05
9710,20709,Samuel,Evans,n/a,1968-12-09,Married,Male,2026-01-05
9711,20710,Andres,Raje,United Kingdom,1980-05-07,Married,Male,2026-01-05
9712,20711,Ebony,Sanz,United Kingdom,1979-07-05,Married,Female,2026-01-05
9713,20712,Colin,Huang,United Kingdom,1980-01-18,Married,Male,2026-01-05
9714,20713,Kathleen,Gill,United Kingdom,1983-09-13,Single,Female,2026-01-05
9715,20714,Christine,Beck,United Kingdom,1983-07-13,Single,Female,2026-01-05
9716,20715,Henry,Kapoor,Germany,1977-12-20,Single,Male,2026-01-05
9717,20716,Kristina,Arun,Germany,1979-03-13,Married,Female,2026-01-05
9718,20717,Chelsea,Ray,United Kingdom,1984-03-02,Single,Female,2026-01-05
9719,20718,Ricky,Ruiz,United Kingdom,1978-06-23,Single,Male,2026-01-05
9720,20719,Lawrence,Alvarez,Germany,1978-02-17,Single,Male,2026-01-05
9721,20720,Regina,Subram,Germany,1978-01-01,Single,Female,2026-01-05
9722,20721,Hailey,Perry,United Kingdom,1977-01-05,Single,Female,2026-01-05
9723,20722,Kellie,Serrano,Germany,1977-10-22,Single,Female,2026-01-05
9724,20723,Cedric,Zhu,Germany,1977-06-24,Single,Male,2026-01-05
9725,20724,Ebony,Vance,United Kingdom,1976-07-07,Single,Female,2026-01-05
9726,20725,Linda,Romero,United Kingdom,1976-10-01,Single,Female,2026-01-05
9727,20726,Beth,Romero,Germany,1982-08-14,Single,Female,2026-01-05
9728,20727,Arturo,Ye,Germany,1975-07-13,Single,Male,2026-01-05
9729,20728,Cedric,Chande,France,1976-06-12,Single,Male,2026-01-05
9730,20729,Aimee,Zhou,Germany,1977-04-18,Married,Female,2026-01-05
9731,20730,Aaron,Shan,United Kingdom,1976-12-12,Single,Male,2026-01-05
9732,20731,Andre,Kovár,Germany,1975-12-12,Single,Male,2026-01-05
9733,20732,Joshua,Walker,n/a,1986-03-21,Single,Male,2026-01-05
9734,20733,Sheena,Luo,n/a,1980-06-05,Single,Female,2026-01-05
9735,20734,Luis,Phillips,Canada,1980-01-14,Married,Male,2026-01-05
9736,20735,Caitlin,Cooper,n/a,1985-10-19,Married,Female,2026-01-05
9737,20736,Alexandra,Howard,Canada,1980-12-10,Single,Female,2026-01-05
9738,20737,Victoria,Griffin,n/a,1934-12-31,Married,Female,2026-01-05
